temp,feel_temp,weather,gender,outer,top,bottom,inner,accessories
-5,-5,비,여,패딩,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
17,16,눈,남,후드집업,맨투맨,슬랙스,얇은 이너,"부츠, 장갑"
-7,-4,맑음,남,롱패딩,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-6,-8,눈,남,롱패딩,니트,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
19,22,비,남,가디건,후드티,슬랙스,얇은 이너,"레인부츠, 우산"
5,8,눈,여,코트,히트텍,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
22,17,맑음,남,가디건,긴팔티,슬랙스,얇은 이너,없음
-5,-3,비,남,패딩,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
29,28,흐림,남,없음,민소매,면반바지,없음,"모자, 선글라스, 양산"
-4,-3,눈,남,롱패딩,기모후드,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
2,3,눈,여,패딩,히트텍,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
0,1,눈,여,패딩,니트,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
17,17,눈,여,후드집업,후드티,슬랙스,없음,"부츠, 장갑"
-9,-10,맑음,남,패딩,니트,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-8,-5,맑음,남,코트,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-10,-7,맑음,여,코트,기모후드,기모치마,히트텍,"목도리, 장갑, 핫팩"
12,7,비,여,후드집업,후드티,롱스커트,얇은 이너,"레인부츠, 우산"
25,26,흐림,여,얇은 가디건,반팔,반바지,없음,"모자, 선글라스, 양산"
29,25,맑음,남,얇은 가디건,반팔,반바지,없음,"모자, 선글라스, 양산"
14,14,흐림,남,가디건,긴팔티,면바지,없음,없음
32,32,비,여,얇은 가디건,민소매,치마,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
-4,-4,비,남,코트,니트,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
25,28,맑음,남,없음,반팔,반바지,없음,"모자, 선글라스, 양산"
-6,-9,눈,남,롱패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
8,5,비,남,코트,기모후드,기모바지,히트텍,"레인부츠, 우산"
-1,-2,흐림,남,코트,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
16,16,맑음,남,가디건,후드티,슬랙스,없음,없음
-9,-14,눈,여,코트,기모후드,기모치마,히트텍,"목도리, 부츠, 장갑, 핫팩"
15,16,맑음,남,자켓,후드티,면바지,없음,없음
-4,-1,맑음,남,코트,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
18,17,맑음,남,가디건,긴팔티,청바지,얇은 이너,없음
18,14,비,남,자켓,후드티,면바지,없음,"레인부츠, 우산"
28,31,맑음,여,얇은 가디건,민소매,치마,없음,"모자, 선글라스, 양산"
11,12,맑음,여,후드집업,후드티,슬랙스,얇은 이너,없음
24,23,눈,남,자켓,긴팔티,슬랙스,없음,"부츠, 장갑"
-5,-2,흐림,남,롱패딩,니트,기모청바지,히트텍,"목도리, 장갑, 핫팩"
23,21,비,여,가디건,긴팔티,청바지,없음,"레인부츠, 우산"
-2,-3,눈,남,패딩,니트,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
-9,-6,눈,여,코트,기모후드,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
18,19,비,여,가디건,후드티,롱스커트,얇은 이너,"레인부츠, 우산"
33,29,흐림,여,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
-7,-4,눈,남,패딩,기모후드,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
30,29,눈,여,얇은 가디건,민소매,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
-6,-5,흐림,여,코트,니트,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
30,31,눈,여,얇은 가디건,민소매,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
34,36,맑음,여,얇은 가디건,민소매,치마,없음,"모자, 선글라스, 양산"
34,30,눈,여,얇은 가디건,반팔,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
2,-3,비,남,패딩,기모후드,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
8,9,흐림,여,패딩,히트텍,기모치마,히트텍,없음
20,22,맑음,남,가디건,후드티,슬랙스,없음,없음
22,21,비,여,후드집업,긴팔티,슬랙스,없음,"레인부츠, 우산"
-5,-6,맑음,여,롱패딩,기모후드,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
35,38,눈,여,없음,반팔,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
14,17,흐림,여,자켓,맨투맨,롱스커트,얇은 이너,없음
17,19,비,남,후드집업,긴팔티,면바지,없음,"레인부츠, 우산"
-10,-8,흐림,여,패딩,히트텍,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
-3,-7,비,여,코트,히트텍,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
8,5,눈,남,코트,니트,기모청바지,히트텍,"부츠, 장갑"
32,29,비,남,없음,반팔,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
-9,-9,눈,남,패딩,히트텍,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
3,-1,맑음,남,패딩,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
-6,-7,맑음,남,패딩,히트텍,기모청바지,히트텍,"목도리, 장갑, 핫팩"
16,17,흐림,남,후드집업,맨투맨,슬랙스,얇은 이너,없음
13,10,맑음,여,자켓,긴팔티,청바지,없음,없음
22,18,맑음,여,가디건,맨투맨,롱스커트,없음,없음
6,2,비,남,패딩,히트텍,기모청바지,히트텍,"레인부츠, 우산"
0,-1,맑음,여,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
16,18,비,여,후드집업,맨투맨,롱스커트,얇은 이너,"레인부츠, 우산"
13,9,눈,여,후드집업,긴팔티,슬랙스,없음,"부츠, 장갑"
24,25,맑음,남,가디건,후드티,청바지,없음,없음
16,19,흐림,여,자켓,긴팔티,슬랙스,얇은 이너,없음
34,34,맑음,여,얇은 가디건,민소매,치마,없음,"모자, 선글라스, 양산"
24,27,맑음,남,자켓,맨투맨,슬랙스,없음,없음
23,26,맑음,여,후드집업,후드티,청바지,없음,없음
22,24,흐림,여,후드집업,맨투맨,슬랙스,얇은 이너,없음
27,25,맑음,남,없음,반팔,반바지,없음,"모자, 선글라스, 양산"
-4,-9,흐림,여,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
35,32,맑음,남,없음,민소매,면반바지,없음,"모자, 선글라스, 양산"
13,11,흐림,여,자켓,맨투맨,슬랙스,얇은 이너,없음
14,11,비,남,가디건,맨투맨,면바지,없음,"레인부츠, 우산"
14,9,맑음,남,가디건,맨투맨,청바지,없음,없음
19,21,비,남,가디건,후드티,면바지,없음,"레인부츠, 우산"
1,2,흐림,남,롱패딩,니트,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-10,-15,흐림,여,코트,니트,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
27,25,맑음,여,없음,반팔,치마,없음,"모자, 선글라스, 양산"
17,16,흐림,여,후드집업,후드티,슬랙스,없음,없음
2,-3,눈,남,패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
34,31,흐림,남,얇은 가디건,반팔,면반바지,없음,"모자, 선글라스, 양산"
1,3,맑음,남,롱패딩,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
23,19,흐림,남,가디건,긴팔티,슬랙스,없음,없음
17,13,비,여,후드집업,맨투맨,슬랙스,없음,"레인부츠, 우산"
28,27,눈,여,얇은 가디건,민소매,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
14,13,눈,남,가디건,긴팔티,슬랙스,얇은 이너,"부츠, 장갑"
23,18,맑음,여,후드집업,긴팔티,슬랙스,얇은 이너,없음
17,15,맑음,여,후드집업,긴팔티,청바지,없음,없음
12,7,비,여,후드집업,후드티,슬랙스,없음,"레인부츠, 우산"
16,17,맑음,여,가디건,긴팔티,청바지,얇은 이너,없음
22,22,눈,여,가디건,후드티,청바지,얇은 이너,"부츠, 장갑"
29,26,비,여,얇은 가디건,민소매,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
29,32,눈,여,없음,반팔,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
19,22,눈,남,후드집업,긴팔티,면바지,얇은 이너,"부츠, 장갑"
35,35,눈,여,얇은 가디건,민소매,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
7,9,눈,남,코트,히트텍,기모청바지,히트텍,"부츠, 장갑"
-10,-14,비,남,패딩,히트텍,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
21,19,눈,남,후드집업,맨투맨,면바지,없음,"부츠, 장갑"
22,18,맑음,여,가디건,긴팔티,슬랙스,없음,없음
-4,-9,눈,남,패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
17,18,흐림,남,자켓,긴팔티,청바지,얇은 이너,없음
-6,-11,흐림,남,패딩,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
-5,-9,흐림,여,패딩,니트,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
28,31,맑음,여,얇은 가디건,반팔,반바지,없음,"모자, 선글라스, 양산"
14,9,비,남,후드집업,긴팔티,청바지,얇은 이너,"레인부츠, 우산"
10,13,맑음,남,가디건,맨투맨,청바지,얇은 이너,없음
35,33,맑음,여,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
-2,0,비,남,코트,기모후드,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
27,29,맑음,남,없음,민소매,면반바지,없음,"모자, 선글라스, 양산"
-4,-2,흐림,여,코트,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
1,4,흐림,여,패딩,니트,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
2,3,눈,여,패딩,니트,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
13,13,맑음,남,자켓,후드티,청바지,없음,없음
-7,-11,눈,남,코트,기모후드,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
0,-2,눈,여,롱패딩,기모후드,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
7,10,흐림,여,코트,니트,기모레깅스,히트텍,없음
4,0,흐림,여,패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
12,8,눈,여,후드집업,맨투맨,슬랙스,얇은 이너,"부츠, 장갑"
23,22,비,여,가디건,후드티,롱스커트,얇은 이너,"레인부츠, 우산"
21,20,맑음,남,자켓,맨투맨,청바지,없음,없음
32,34,맑음,남,없음,반팔,면반바지,없음,"모자, 선글라스, 양산"
31,34,눈,여,없음,반팔,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
14,11,맑음,남,후드집업,긴팔티,청바지,얇은 이너,없음
9,10,흐림,남,패딩,니트,기모바지,히트텍,없음
-10,-13,눈,남,패딩,니트,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
11,10,눈,여,가디건,후드티,롱스커트,없음,"부츠, 장갑"
31,31,맑음,여,없음,민소매,치마,없음,"모자, 선글라스, 양산"
-9,-8,흐림,남,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
6,1,비,여,코트,히트텍,기모바지,히트텍,"레인부츠, 우산"
16,17,눈,남,자켓,긴팔티,슬랙스,얇은 이너,"부츠, 장갑"
23,21,비,여,자켓,후드티,롱스커트,없음,"레인부츠, 우산"
16,13,눈,남,자켓,맨투맨,면바지,없음,"부츠, 장갑"
-2,-7,흐림,여,코트,히트텍,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
-6,-11,맑음,남,롱패딩,히트텍,기모바지,히트텍,"목도리, 장갑, 핫팩"
15,18,눈,남,가디건,긴팔티,면바지,없음,"부츠, 장갑"
3,2,맑음,남,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
8,7,맑음,여,롱패딩,기모후드,기모바지,히트텍,없음
-8,-5,눈,남,코트,히트텍,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
4,3,비,여,코트,히트텍,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
29,25,비,남,얇은 가디건,민소매,반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
12,7,비,남,후드집업,맨투맨,면바지,없음,"레인부츠, 우산"
35,33,비,여,없음,민소매,치마,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
12,15,눈,여,가디건,긴팔티,슬랙스,얇은 이너,"부츠, 장갑"
33,28,눈,남,없음,반팔,반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
0,2,비,여,패딩,기모후드,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
14,16,맑음,여,후드집업,후드티,청바지,얇은 이너,없음
20,21,비,여,후드집업,긴팔티,슬랙스,없음,"레인부츠, 우산"
-8,-10,흐림,남,코트,니트,기모바지,히트텍,"목도리, 장갑, 핫팩"
19,22,눈,여,가디건,긴팔티,청바지,얇은 이너,"부츠, 장갑"
10,10,맑음,남,가디건,후드티,청바지,없음,없음
10,11,비,여,가디건,긴팔티,롱스커트,없음,"레인부츠, 우산"
29,28,맑음,여,없음,반팔,반바지,없음,"모자, 선글라스, 양산"
4,7,눈,남,패딩,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
19,14,비,남,후드집업,후드티,면바지,없음,"레인부츠, 우산"
6,3,비,여,코트,기모후드,기모바지,히트텍,"레인부츠, 우산"
33,31,흐림,남,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
29,24,흐림,여,얇은 가디건,민소매,반바지,없음,"모자, 선글라스, 양산"
32,29,눈,남,없음,민소매,면반바지,없음,"모자, 부츠, 선글라스, 양산, 장갑"
32,31,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
-6,-8,눈,남,패딩,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
5,0,비,남,패딩,기모후드,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-4,-3,비,남,코트,니트,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
11,11,비,여,후드집업,후드티,슬랙스,없음,"레인부츠, 우산"
25,27,흐림,여,얇은 가디건,민소매,치마,없음,"모자, 선글라스, 양산"
17,19,눈,여,후드집업,맨투맨,롱스커트,얇은 이너,"부츠, 장갑"
24,20,비,남,후드집업,긴팔티,청바지,없음,"레인부츠, 우산"
-8,-10,맑음,남,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
28,27,맑음,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
10,11,비,남,가디건,후드티,슬랙스,없음,"레인부츠, 우산"
18,17,눈,여,후드집업,후드티,슬랙스,없음,"부츠, 장갑"
8,4,눈,남,패딩,히트텍,기모바지,히트텍,"부츠, 장갑"
-4,-1,눈,여,패딩,니트,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
19,18,흐림,남,자켓,후드티,청바지,없음,없음
-6,-5,비,남,패딩,기모후드,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
1,-2,눈,남,롱패딩,히트텍,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
32,27,비,남,없음,민소매,면반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
4,7,눈,여,패딩,니트,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
18,17,맑음,여,자켓,후드티,슬랙스,얇은 이너,없음
14,15,비,남,후드집업,후드티,슬랙스,얇은 이너,"레인부츠, 우산"
2,0,비,남,패딩,히트텍,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
34,36,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
-5,-7,비,여,패딩,기모후드,기모치마,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
22,24,비,여,후드집업,긴팔티,슬랙스,얇은 이너,"레인부츠, 우산"
10,13,흐림,남,가디건,긴팔티,면바지,얇은 이너,없음
9,7,흐림,남,롱패딩,기모후드,기모청바지,히트텍,없음
-6,-4,비,여,패딩,니트,기모레깅스,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
11,13,맑음,여,후드집업,긴팔티,롱스커트,얇은 이너,없음
5,5,비,남,패딩,니트,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
21,19,맑음,여,후드집업,긴팔티,슬랙스,얇은 이너,없음
-6,-6,비,여,롱패딩,기모후드,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-3,-5,눈,남,패딩,니트,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
7,6,비,여,패딩,히트텍,기모레깅스,히트텍,"레인부츠, 우산"
-6,-10,눈,남,코트,히트텍,기모청바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
2,3,맑음,여,롱패딩,기모후드,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
31,31,흐림,여,얇은 가디건,민소매,치마,없음,"모자, 선글라스, 양산"
15,15,맑음,여,후드집업,맨투맨,청바지,얇은 이너,없음
2,4,맑음,여,롱패딩,니트,기모치마,히트텍,"목도리, 장갑, 핫팩"
34,37,흐림,남,없음,민소매,반바지,없음,"모자, 선글라스, 양산"
0,-2,눈,남,코트,히트텍,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
10,9,비,여,가디건,후드티,청바지,없음,"레인부츠, 우산"
28,26,비,남,없음,민소매,면반바지,없음,"레인부츠, 모자, 선글라스, 양산, 우산"
4,6,흐림,여,패딩,기모후드,기모치마,히트텍,"목도리, 장갑, 핫팩"
2,0,눈,여,롱패딩,니트,기모레깅스,히트텍,"목도리, 부츠, 장갑, 핫팩"
-4,-7,맑음,남,코트,기모후드,기모청바지,히트텍,"목도리, 장갑, 핫팩"
20,23,맑음,여,가디건,후드티,롱스커트,없음,없음
16,13,흐림,여,자켓,긴팔티,청바지,얇은 이너,없음
-7,-4,눈,남,패딩,니트,기모바지,히트텍,"목도리, 부츠, 장갑, 핫팩"
30,31,눈,여,없음,반팔,치마,없음,"모자, 부츠, 선글라스, 양산, 장갑"
24,25,맑음,남,가디건,긴팔티,청바지,없음,없음
5,4,맑음,여,패딩,니트,기모레깅스,히트텍,"목도리, 장갑, 핫팩"
-1,-4,흐림,남,롱패딩,기모후드,기모바지,히트텍,"목도리, 장갑, 핫팩"
-8,-13,비,남,패딩,니트,기모바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
-3,-1,비,남,코트,히트텍,기모청바지,히트텍,"레인부츠, 목도리, 우산, 장갑, 핫팩"
29,32,맑음,남,없음,민소매,면반바지,없음,"모자, 선글라스, 양산"
